"","playlist_name","playlist_img","track_name","track_uri","artist_name","album_name","album_img","track_added_at","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","key_mode"
"1522","Luxembourg Top 50","https://charts-images.scdn.co/REGIONAL_LU_DEFAULT.jpg","Sleigh Ride","5ASM6Qjiav2xPe7gRkQMsQ","The Ronettes","A Christmas Gift For You From Phil Spector","https://i.scdn.co/image/df9902b4e29a085db5b3fb511c1e2c78ffe60831",1970-01-01,0.528,0.772,"D",-7.013,"major",0.0288,0.403,2.52e-06,0.316,0.852,91.735,181267,4,"D major"
"1523","Luxembourg Top 50","https://charts-images.scdn.co/REGIONAL_LU_DEFAULT.jpg","Santa Claus Is Coming To Town","5Ber68jZ7ytegr2UISEdb7","Michael Bublé","Christmas","https://i.scdn.co/image/5f828e84beaefc8c0539ca558f849e8549e8778c",1970-01-01,0.594,0.389,"A#",-7.109,"major",0.0517,0.785,0,0.0313,0.396,122.331,171093,4,"A# major"
"1524","Luxembourg Top 50","https://charts-images.scdn.co/REGIONAL_LU_DEFAULT.jpg","Have Yourself A Merry Little Christmas","1Qi2wh8fFgDV7tl4Sj3f2K","Sam Smith","Have Yourself A Merry Little Christmas","https://i.scdn.co/image/99065e28ea2ffefa3a530378eb75f041d3f4505b",1970-01-01,0.399,0.181,"F",-9.409,"major",0.0416,0.953,0,0.317,0.318,145.512,170964,4,"F major"
"1525","Luxembourg Top 50","https://charts-images.scdn.co/REGIONAL_LU_DEFAULT.jpg","Baby, It's Cold Outside (feat. Meghan Trainor)","5Q2P43CJra0uRAogjHyJDK","Brett Eldredge","Glow","https://i.scdn.co/image/67cf4019c56eb660d6efe96c37c75f4c644dec99",1970-01-01,0.583,0.572,"C#",-4.776,"major",0.0366,0.738,0,0.266,0.684,113.998,173560,4,"C# major"
"1526","Luxembourg Top 50","https://charts-images.scdn.co/REGIONAL_LU_DEFAULT.jpg","Jingle Bell Rock - Daryl's Version","6pVW5LRWgeLaHudxauOTJU","Daryl Hall & John Oates","Jingle Bell Rock","https://i.scdn.co/image/1d436e55bf95c881cb5772cf6f356f1ba170df96",1970-01-01,0.666,0.841,"D",-3.592,"major",0.0312,0.613,0,0.113,0.84,128.718,126360,4,"D major"
"1527","Luxembourg Top 50","https://charts-images.scdn.co/REGIONAL_LU_DEFAULT.jpg","Christmas (Baby Please Come Home)","3PIDciSFdrQxSQSihim3hN","Mariah Carey","Merry Christmas","https://i.scdn.co/image/e06f3ddadf59ee24504fc02bfe205945807a2437",1970-01-01,0.566,0.782,"D#",-7.444,"major",0.0311,0.022,0,0.109,0.697,127.16,153240,4,"D# major"
"1528","Luxembourg Top 50","https://charts-images.scdn.co/REGIONAL_LU_DEFAULT.jpg","Merry Christmas Everyone - Remastered","2ISl1zekPsc26sUQpVt8UB","Shakin' Stevens","Merry Christmas Everyone","https://i.scdn.co/image/ce2ba9fc2a054656926a67823da05905321b6b87",1970-01-01,0.541,0.909,"A",-3.101,"major",0.0358,0.128,0,0.128,0.962,203.862,220160,4,"A major"
"1529","Luxembourg Top 50","https://charts-images.scdn.co/REGIONAL_LU_DEFAULT.jpg","Santa Baby","6YJdPrH3i2POzu7hdHIRrb","Ariana Grande","Christmas Kisses","https://i.scdn.co/image/4430f2c699fd2ba74b6e2726d9bc6f992897639a",1970-01-01,0.747,0.776,"C",-5.772,"major",0.144,0.0581,0,0.284,0.812,95.991,170933,4,"C major"
"1530","Luxembourg Top 50","https://charts-images.scdn.co/REGIONAL_LU_DEFAULT.jpg","Blue Christmas","3QiAAp20rPC3dcAtKtMaqQ","Elvis Presley","Elvis' Christmas Album","https://i.scdn.co/image/d8ec333974abb5987719025a55a7395a22becb79",1970-01-01,0.465,0.27,"E",-16.661,"major",0.0425,0.902,0.00104,0.145,0.58,94.519,129173,4,"E major"
"1531","Luxembourg Top 50","https://charts-images.scdn.co/REGIONAL_LU_DEFAULT.jpg","Christmas Lights","4fzyvSu73BhGvi96p2zwjL","Coldplay","Christmas Lights","https://i.scdn.co/image/a406057608b08b856c9b4f80d61ac3b021c247e6",1970-01-01,0.312,0.418,"G",-9.146,"major",0.0296,0.131,0.000679,0.0836,0.237,130.795,242496,4,"G major"
"1532","Luxembourg Top 50","https://charts-images.scdn.co/REGIONAL_LU_DEFAULT.jpg","Winter Wonderland","4ricyQVd20UQde1jpXCSuJ","Tony Bennett","Snowfall - The Tony Bennett Christmas Album","https://i.scdn.co/image/324c2c43e1c79b410456a7162431b2bbe2bcf81c",1970-01-01,0.452,0.366,"C",-14.15,"minor",0.0415,0.833,0,0.0789,0.629,115.006,133867,4,"C minor"
"1533","Luxembourg Top 50","https://charts-images.scdn.co/REGIONAL_LU_DEFAULT.jpg","My Only Wish (This Year)","1UQbxSOVbauPxaUh337GTx","Britney Spears","Five Songs Of Christmas - Pop","https://i.scdn.co/image/884f3b70a991133d34bc38544aea4ebe206c0826",1970-01-01,0.664,0.741,"C",-7.399,"major",0.0277,0.216,0,0.235,0.669,147.077,255120,4,"C major"
"1534","Luxembourg Top 50","https://charts-images.scdn.co/REGIONAL_LU_DEFAULT.jpg","Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975","6s2wpWPFPAgKg2LXxi1Oee","Bruce Springsteen","Santa Claus Is Comin' to Town (Live at C.W. Post College, Greenvale, NY - December 1975)","https://i.scdn.co/image/4a213deed765d7c7727f03af5d26639b6c591c96",1970-01-01,0.355,0.668,"C",-8.444,"major",0.0482,0.362,1.23e-06,0.727,0.413,139.734,267600,4,"C major"
"1535","Luxembourg Top 50","https://charts-images.scdn.co/REGIONAL_LU_DEFAULT.jpg","Santa Baby","2SBr3MK1sdMs8IxdRcN6qz","Kylie Minogue","Kylie Christmas","https://i.scdn.co/image/c803f8a67714a83ec4e54008d186035def7339fa",1970-01-01,0.675,0.384,"C#",-7.12,"major",0.0449,0.749,0,0.167,0.416,86.952,201653,4,"C# major"
"1536","Luxembourg Top 50","https://charts-images.scdn.co/REGIONAL_LU_DEFAULT.jpg","Run Rudolph Run - Single Version","2pnPe4pJtq7689i5ydzvJJ","Chuck Berry","Rock 'N' Roll Rarities","https://i.scdn.co/image/f955b7ba1aab792c35ee044bdf704b48f6672e77",1970-01-01,0.688,0.711,"G",-10.453,"minor",0.0832,0.788,2.64e-05,0.0683,0.935,152.277,165733,4,"G minor"
"1537","Luxembourg Top 50","https://charts-images.scdn.co/REGIONAL_LU_DEFAULT.jpg","Rudolph The Red-Nosed Reindeer","2L9QLAhrvtP4EYg1lY0Tnw","Dean Martin","A Winter Romance","https://i.scdn.co/image/3e755c022cb74d6ea061e39c57dceb90a5a46e67",1970-01-01,0.478,0.201,"G",-16.768,"major",0.0332,0.919,0,0.0854,0.857,136.471,135760,4,"G major"
"1538","Luxembourg Top 50","https://charts-images.scdn.co/REGIONAL_LU_DEFAULT.jpg","Fairytale of New York (feat. Kirsty MacColl)","3VTNVsTTu05dmTsVFrmGpK","The Pogues","If I Should Fall From Grace With God (Expanded)","https://i.scdn.co/image/28a0ae8f93bdb5148a56838906393906be53a6f9",1970-01-01,0.319,0.651,"D",-6.335,"major",0.0342,0.501,4.73e-05,0.241,0.474,118.501,272200,4,"D major"
"1539","Luxembourg Top 50","https://charts-images.scdn.co/REGIONAL_LU_DEFAULT.jpg","Christmas (Baby Please Come Home)","6bNuwzORFWORu9Ym7dBCPl","Darlene Love","Five Songs Of Christmas - Romantic","https://i.scdn.co/image/3541c8d318e518249f4eeae6a41f6646dfab021a",1970-01-01,0.343,0.76,"D#",-7.146,"major",0.0513,0.392,0.000388,0.0773,0.356,126.322,166453,4,"D# major"
"1540","Luxembourg Top 50","https://charts-images.scdn.co/REGIONAL_LU_DEFAULT.jpg","Baby, It's Cold Outside","4MrfQL4TYQXJBlZYpAHTuE","Dean Martin","A Winter Romance","https://i.scdn.co/image/3e755c022cb74d6ea061e39c57dceb90a5a46e67",1970-01-01,0.469,0.196,"C",-16.093,"major",0.0571,0.882,0,0.0513,0.537,130.036,143733,3,"C major"
"1541","Luxembourg Top 50","https://charts-images.scdn.co/REGIONAL_LU_DEFAULT.jpg","Benzema","7KPGeiXWDsGEvFK62wzU8E","Capital Bra","Benzema","https://i.scdn.co/image/5d6cf1177bc44dab55b28b48aafd85b90b22d247",1970-01-01,0.783,0.692,"A#",-6.156,"minor",0.329,0.485,0,0.12,0.26,100.082,159152,4,"A# minor"
"1542","Luxembourg Top 50","https://charts-images.scdn.co/REGIONAL_LU_DEFAULT.jpg","What Christmas Means To Me","3h1EREJfCwyv6cG7CGak5d","Stevie Wonder","Someday At Christmas","https://i.scdn.co/image/8c2c30f59934de9aa69bed251cba08699024e075",1970-01-01,0.478,0.542,"F",-10.135,"major",0.0367,0.244,0,0.0839,0.821,167.486,147227,4,"F major"
"1543","Luxembourg Top 50","https://charts-images.scdn.co/REGIONAL_LU_DEFAULT.jpg","Step Into Christmas","11P4sSu6BH2lAbWk1sL6cK","Elton John","Caribou","https://i.scdn.co/image/49c80525da6718cee0a4228846132e6d3fe85841",1970-01-01,0.54,0.928,"D",-6.252,"major",0.0337,0.0887,1.11e-05,0.314,0.796,140.419,272333,4,"D major"
"1544","Luxembourg Top 50","https://charts-images.scdn.co/REGIONAL_LU_DEFAULT.jpg","I'll Be Home","1hy6kKvsPbv7VTcllCuATC","Meghan Trainor","Title","https://i.scdn.co/image/f9426728d34bade06ecb7b1b74c92a25091a25cb",1970-01-01,0.514,0.362,"D",-7.758,"major",0.0263,0.303,9.3e-06,0.104,0.301,84.767,219440,4,"D major"
"1545","Luxembourg Top 50","https://charts-images.scdn.co/REGIONAL_LU_DEFAULT.jpg","Without Me","5p7ujcrUXASCNwRaWNHR1C","Halsey","Without Me","https://i.scdn.co/image/dd916d01780a9591c8a02944fa06aaf30ca3e374",1970-01-01,0.752,0.488,"F#",-7.05,"major",0.0705,0.297,9.11e-06,0.0936,0.533,136.041,201661,4,"F# major"
"1546","Luxembourg Top 50","https://charts-images.scdn.co/REGIONAL_LU_DEFAULT.jpg","I'll Be Home For Christmas","0tXPhc8LvM4dPvoRwI66XQ","Michael Bublé","Christmas","https://i.scdn.co/image/5f828e84beaefc8c0539ca558f849e8549e8778c",1970-01-01,0.282,0.101,"G",-14.657,"major",0.0315,0.934,5.05e-05,0.159,0.141,83.13,264827,4,"G major"
"1547","Luxembourg Top 50","https://charts-images.scdn.co/REGIONAL_LU_DEFAULT.jpg","Mistletoe And Holly - Remastered 1999","7faDzZnZYqTyYThx2sbHVQ","Frank Sinatra","A Jolly Christmas From Frank Sinatra","https://i.scdn.co/image/276dfa1335656fe80dbb66d4e978ffbc1d422030",1970-01-01,0.607,0.103,"A",-14.405,"major",0.0404,0.804,0,0.076,0.341,110.378,136427,4,"A major"
"1548","Luxembourg Top 50","https://charts-images.scdn.co/REGIONAL_LU_DEFAULT.jpg","thank u, next","2rPE9A1vEgShuZxxzR2tZH","Ariana Grande","thank u, next","https://i.scdn.co/image/77eb7c17cafe550337bbb4711235a0128db66a66",1970-01-01,0.724,0.647,"C#",-5.642,"major",0.0658,0.28,0,0.102,0.435,106.96,207333,4,"C# major"
"1549","Luxembourg Top 50","https://charts-images.scdn.co/REGIONAL_LU_DEFAULT.jpg","Joy To The World","1VuAamHM7P3VQQEXYGG3Uu","Nat King Cole","The Christmas Song (Expanded Edition)","https://i.scdn.co/image/b2a8529496ffd10f5cf1b3b0dd5da954f21bf9d3",1970-01-01,0.553,0.337,"A#",-10.334,"major",0.03,0.818,0,0.113,0.662,101.918,84987,4,"A# major"
"1550","Luxembourg Top 50","https://charts-images.scdn.co/REGIONAL_LU_DEFAULT.jpg","Santa Claus Is Coming To Town","4rMWDm28mERZcRPc1f3yir","The Jackson 5","Jackson Five Christmas Album","https://i.scdn.co/image/ad7a62f741db601bf1d963fdb4c1a0fda90db911",1970-01-01,0.696,0.564,"C",-10.803,"major",0.0371,0.277,0.000353,0.133,0.932,146.709,148160,4,"C major"
"1551","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","Wow.","6MWtB6iiXyIwun0YzU6DFP","Post Malone","Wow.","https://i.scdn.co/image/4a09059a2a756967588647bbcb5fd5f6fd8dd434",1970-01-01,0.833,0.539,"B",-7.399,"minor",0.178,0.163,2.1e-06,0.101,0.385,99.947,149520,4,"B minor"
"1552","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","Shallow","2VxeLyX666F8uXCJ0dZF8B","Lady Gaga","A Star Is Born Soundtrack","https://i.scdn.co/image/c58764827434c5471f944b0700ab98fd3d0bd5a7",1970-01-01,0.572,0.385,"G",-6.362,"major",0.0308,0.371,0,0.231,0.323,95.799,215733,4,"G major"
"1553","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","Sunflower - Spider-Man: Into the Spider-Verse","3KkXRkHbMCARz0aVfEt68P","Post Malone","Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture)","https://i.scdn.co/image/3aa37254a41cf96e81572524ec523cb870f2bb89",1970-01-01,0.76,0.479,"D",-5.574,"major",0.0466,0.556,0,0.0703,0.913,89.911,158040,4,"D major"
"1554","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","Without Me","5p7ujcrUXASCNwRaWNHR1C","Halsey","Without Me","https://i.scdn.co/image/dd916d01780a9591c8a02944fa06aaf30ca3e374",1970-01-01,0.752,0.488,"F#",-7.05,"major",0.0705,0.297,9.11e-06,0.0936,0.533,136.041,201661,4,"F# major"
"1555","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","thank u, next","2rPE9A1vEgShuZxxzR2tZH","Ariana Grande","thank u, next","https://i.scdn.co/image/77eb7c17cafe550337bbb4711235a0128db66a66",1970-01-01,0.724,0.647,"C#",-5.642,"major",0.0658,0.28,0,0.102,0.435,106.96,207333,4,"C# major"
"1556","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","Sweet but Psycho","25sgk305KZfyuqVBQIahim","Ava Max","Sweet but Psycho","https://i.scdn.co/image/9f92262af6d017302030d673f2826260b777edaf",1970-01-01,0.719,0.704,"C#",-4.724,"major",0.0476,0.0691,0,0.166,0.628,133.002,187436,4,"C# major"
"1557","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","Nothing Breaks Like a Heart (feat. Miley Cyrus)","27rdGxbavYJeBphck5MZAF","Mark Ronson","Nothing Breaks Like a Heart (feat. Miley Cyrus)","https://i.scdn.co/image/6660f96688785c4b222c32a53eeb484c68a10610",1970-01-01,0.601,0.794,"G",-5.844,"minor",0.0671,0.00987,1.36e-06,0.388,0.244,114.066,217467,4,"G minor"
"1558","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","Close To Me (with Diplo) (feat. Swae Lee)","5JEx7HbmvHQQswJCsoo9rA","Ellie Goulding","Close To Me (feat. Swae Lee)","https://i.scdn.co/image/ae57b175f4e231814a63958ea13f939e1ec5aaa8",1970-01-01,0.574,0.758,"C#",-5.029,"minor",0.0621,0.0969,0,0.395,0.492,144.111,182623,4,"C# minor"
"1559","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","when the party's over","14JzyD6FlBD5z0wV5P07YI","Billie Eilish","when the party's over","https://i.scdn.co/image/b322fdd64bf41d292684ca57a919d5fc9c537072",1970-01-01,0.498,0.104,"C#",-14.08,"minor",0.0621,0.979,7.86e-05,0.0895,0.205,124.001,199931,3,"C# minor"
"1560","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","High Hopes","1rqqCSm0Qe4I9rUvWncaom","Panic! At The Disco","Pray For The Wicked","https://i.scdn.co/image/5a0c73915586db4a6acf0a92eb7c503877f1c9a4",1970-01-01,0.579,0.904,"F",-2.729,"major",0.0618,0.193,0,0.064,0.681,82.014,190947,4,"F major"
"1561","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","ZEZE (feat. Travis Scott & Offset)","0FZ4Dmg8jJJAPJnvBIzD9z","Kodak Black","Dying To Live","https://i.scdn.co/image/db2133234d458f432ca207e163a801524a15f993",1970-01-01,0.861,0.603,"G#",-5.788,"minor",0.176,0.0521,0,0.0924,0.504,98.043,228760,4,"G# minor"
"1562","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","Going Bad (feat. Drake)","2IRZnDFmlqMuOrYOLnZZyc","Meek Mill","Championships","https://i.scdn.co/image/77eb7c17cafe5503c5866117e0a3e5fc94620101",1970-01-01,0.889,0.496,"E",-6.365,"minor",0.0905,0.259,0,0.252,0.544,86.003,180522,4,"E minor"
"1563","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","SICKO MODE","2xLMifQCjDGFmkHkpNLD9h","Travis Scott","ASTROWORLD","https://i.scdn.co/image/cdca7dc20c778ada42fb18506ea1f26857f01d17",1970-01-01,0.834,0.73,"G#",-3.714,"major",0.222,0.00513,0,0.124,0.446,155.008,312820,4,"G# major"
"1564","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","Promises (with Sam Smith)","5N5k9nd479b1xpDZ4usjrg","Calvin Harris","Promises (with Sam Smith)","https://i.scdn.co/image/b0875765de11e1b6bdfbdd07c2de72e65c02f524",1970-01-01,0.781,0.768,"B",-5.991,"major",0.0394,0.0119,4.91e-06,0.325,0.486,123.07,213309,4,"B major"
"1565","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","imagine","0todbbT9g5uQGbeFCiBf2F","Ariana Grande","imagine","https://i.scdn.co/image/54e0a51655d5fe48e300cf47e3db0e9f35425428",1970-01-01,0.714,0.474,"G#",-4.993,"major",0.039,0.374,0,0.106,0.376,62.484,212293,3,"G# major"
"1566","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","Bohemian Rhapsody - Remastered 2011","7tFiyTwD0nx5a1eklYtX2J","Queen","A Night At The Opera (Deluxe Remastered Version)","https://i.scdn.co/image/f6e02ce8bc9e91afa0e220703072c20bf72c72c5",1970-01-01,0.397,0.396,"D#",-9.91,"major",0.05,0.254,0,0.268,0.227,142.913,354320,4,"D# major"
"1567","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","Arms Around You (feat. Maluma & Swae Lee)","2LskIZrCeLxRvCiGP8gxlh","XXXTENTACION","Arms Around You (feat. Maluma & Swae Lee)","https://i.scdn.co/image/beed5edf4331ac27c2095a04ca51d84cc25133f8",1970-01-01,0.703,0.723,"A",-5.45,"minor",0.0412,0.0302,2.06e-06,0.126,0.288,104.969,198903,4,"A minor"
"1568","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","Bad Liar","2RSHsoi04658QL5xgQVov3","Imagine Dragons","Origins (Deluxe)","https://i.scdn.co/image/6ac2ed0481154149e2ca501b5dcbe3c1ac937c43",1970-01-01,0.383,0.637,"D#",-6.993,"major",0.0703,0.0722,0,0.368,0.0827,177.913,260773,4,"D# major"
"1569","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","In My Mind","0E9ZjEAyAwOXZ7wJC0PD33","Dynoro","In My Mind","https://i.scdn.co/image/a0b8ff14e272c79221ff1924f109eee9e01432a4",1970-01-01,0.694,0.77,"F#",-5.335,"major",0.149,0.176,1.1e-05,0.118,0.163,125.905,184560,4,"F# major"
"1570","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","Mo Bamba","1xzBco0xcoJEDXktl7Jxrr","Sheck Wes","MUDBOY","https://i.scdn.co/image/0e3e187e3ae399c7aa68c6c8585ec5649b481452",1970-01-01,0.729,0.625,"E",-5.266,"major",0.0315,0.194,0.00986,0.248,0.261,146.034,183907,4,"E major"
"1571","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","Saturday Nights","5kfNriitmkNE8mUbZ7gbq8","Khalid","Suncity","https://i.scdn.co/image/745289626882a42ef6e89ccc2ea06110518fb23c",1970-01-01,0.551,0.44,"A#",-8.559,"major",0.0985,0.606,3.02e-05,0.11,0.341,167.923,210667,4,"A# major"
"1572","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","Crushed Up","7AYuSG1LoaaFVKjOxsB6Vh","Future","Crushed Up","https://i.scdn.co/image/04688ccf165b0475e98a28e223a40affb469efa1",1970-01-01,0.782,0.599,"A#",-6.817,"minor",0.209,0.0372,0,0.175,0.586,157.999,150323,4,"A# minor"
"1573","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","Ruin My Life","5tAa8Uaqr4VvA3693mbIhU","Zara Larsson","Ruin My Life","https://i.scdn.co/image/8b27a24ee5d5d0ba7c172508718cf10941226535",1970-01-01,0.665,0.699,"B",-5.265,"major",0.0578,0.423,0,0.0969,0.585,124.896,190932,4,"B major"
"1574","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","whoa (mind in awe)","7pdF27mSDuPWhppnHAmWHa","XXXTENTACION","SKINS","https://i.scdn.co/image/cc8658d17dd767d98455296c216b8e305836e9a9",1970-01-01,0.735,0.525,"F#",-2.939,"minor",0.0441,0.653,0.918,0.101,0.369,160.147,157777,4,"F# minor"
"1575","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","Kiss and Make Up","13hvHEstJ4sNbzdroPrPI3","Dua Lipa","Dua Lipa (Complete Edition)","https://i.scdn.co/image/a59ba61362a7301facba81a94c9cb1d9d4496b3a",1970-01-01,0.675,0.729,"G#",-4.383,"major",0.146,0.0557,0,0.189,0.63,99.986,190560,4,"G# major"
"1576","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","monster","2FUNBaa5DwItJtYEBgAblU","21 Savage","i am > i was","https://i.scdn.co/image/e89fed2244d8ea00f46312790c3a3b9f4092e5a6",1970-01-01,0.89,0.607,"A",-6.916,"minor",0.124,0.158,0.000228,0.118,0.224,134.022,233040,4,"A minor"
"1577","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","Happy Now (feat. Sandro Cavazza)","14sOS5L36385FJ3OL8hew4","Kygo","Happy Now (feat. Sandro Cavazza)","https://i.scdn.co/image/4c3c7043fcc1a585cdd54907280521bc7e5341bf",1970-01-01,0.693,0.575,"A",-6.998,"major",0.0801,0.374,0,0.252,0.492,117.999,211362,4,"A major"
"1578","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","Another One Bites The Dust - Remastered 2011","5vdp5UmvTsnMEMESIF2Ym7","Queen","The Game (2011 Remaster)","https://i.scdn.co/image/6650028fd722f903a9e8ed1d4d7ff17a665a1405",1970-01-01,0.933,0.528,"F",-6.472,"minor",0.161,0.112,0.312,0.163,0.754,109.967,214653,4,"F minor"
"1579","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","Better Now","7dt6x5M1jzdTEt8oCbisTK","Post Malone","beerbongs & bentleys","https://i.scdn.co/image/77eb7c17cafe5503142eccafbd4305f6d4325832",1970-01-01,0.68,0.563,"A#",-5.843,"major",0.0454,0.354,0,0.136,0.374,145.028,231267,4,"A# major"
"1580","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","Happier","2dpaYNEQHiRxtZbfNsse99","Marshmello","Happier","https://i.scdn.co/image/13e7cea6399eaaf6cc7ead76e9582f8a9e37dbff",1970-01-01,0.687,0.792,"F",-2.749,"major",0.0452,0.191,0,0.167,0.671,100.015,214290,4,"F major"
"1581","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","Let You Love Me","5Fla3zyOCcIRqrDoKLU0DP","Rita Ora","Phoenix (Deluxe)","https://i.scdn.co/image/47841a865a85ae39da440a1346e56190bf035d02",1970-01-01,0.531,0.854,"A#",-3.149,"major",0.198,0.288,0,0.0773,0.456,94.419,190000,4,"A# major"
"1582","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","Look Back At It","3Ol2xnObFdKV9pmRD2t9x8","A Boogie Wit da Hoodie","Hoodie SZN","https://i.scdn.co/image/388171ca9cd00260701aa984ba622d3929c6d389",1970-01-01,0.791,0.587,"D#",-5.075,"minor",0.0413,0.407,0,0.148,0.536,96.057,179449,4,"D# minor"
"1583","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","4w8niZpiMy6qz1mntFA5uM","DJ Snake","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","https://i.scdn.co/image/cca02c139eb4270d5e396086329c97c782c7b478",1970-01-01,0.841,0.798,"C#",-4.206,"minor",0.229,0.153,3.33e-06,0.0618,0.591,95.948,212500,4,"C# minor"
"1584","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","Eastside (with Halsey & Khalid)","7FGq80cy8juXBCD2nrqdWU","benny blanco","FRIENDS KEEP SECRETS","https://i.scdn.co/image/f3420e21041cf842dca37865ce02585c790a0f63",1970-01-01,0.632,0.686,"F#",-7.665,"minor",0.243,0.549,0,0.2,0.329,89.949,170770,4,"F# minor"
"1585","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","Be Alright","3EPXxR3ImUwfayaurPi3cm","Dean Lewis","Be Alright","https://i.scdn.co/image/294631ce16704eb6e6d63c8201bb07f43397ce69",1970-01-01,0.553,0.586,"B",-6.319,"major",0.0362,0.697,0,0.0813,0.443,126.684,196373,4,"B major"
"1586","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","Better","6zeeWid2sgw4lap2jV61PZ","Khalid","Suncity","https://i.scdn.co/image/745289626882a42ef6e89ccc2ea06110518fb23c",1970-01-01,0.596,0.552,"C",-10.278,"minor",0.097,0.0765,0.334,0.104,0.112,97.949,229320,4,"C minor"
"1587","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","Tu Maivais","5xfm1GSz2tHXM8GMfBpWk2","Free Finga","Tu Maivais","https://i.scdn.co/image/d478bfa383556b06ad0efc3c4f9520286137996b",1970-01-01,0.827,0.455,"F#",-6.603,"minor",0.0668,0.0392,3.43e-05,0.286,0.904,135.058,175865,4,"F# minor"
